order_id,invoice_id,order_ts,invoice_ts,due_date,paid_ts,customer_id,account_name,industry,segment,region,country,state,city,sales_channel,sales_rep_id,product_family,sku,contract_type,term_months,quantity,unit_price_local,discount_pct,gross_amount_local,net_amount_local,currency,payment_status,days_to_pay_est
ORD-5969899625,INV-5990395301,2025-04-11 20:25:48,2025-04-15 20:25:48,2025-05-15 20:25:48,2025-05-13 20:25:48,CUST-53452801,Cobalt Retail,FinTech,SMB,North America,USA,IL,Chicago,Inside Sales,SR-824431,Supply Chain Optimizer,SCO-PLAN,Subscription,24,21,14296.12,0.1816,600436.99,491403.91,USD,Paid,28
ORD-4576225580,INV-0293382779,2024-01-01 10:26:12,2024-01-01 10:26:12,2024-01-31 10:26:12,2024-01-05 10:26:12,CUST-73594303,Quantum Fin,Travel,SMB,EMEA,UAE,,Dubai,Direct,SR-431724,Analytics Suite,ANL-PRO,Subscription,12,3,13289.75,0.0539,39869.26,37721.47,USD,Paid,4
ORD-9629972351,INV-7951285594,2025-12-10 07:18:37,2025-12-12 07:18:37,2026-01-11 07:18:37,2026-01-01 07:18:37,CUST-52312961,Quantum Retail,SaaS,Mid-Market,North America,USA,GA,Atlanta,Direct,SR-386090,Analytics Suite,ANL-ENT,Subscription,12,7,2593524.25,0.1368,18154669.76,15671724.08,INR,Paid,20
ORD-1857303125,INV-3165150287,2024-01-17 23:23:47,2024-01-21 23:23:47,2024-02-20 23:23:47,2024-02-13 23:23:47,CUST-14766525,Vertex Logistics,Logistics,Mid-Market,North America,USA,WA,Seattle,Direct,SR-836643,Supply Chain Optimizer,SCO-EXEC,Subscription,24,21,22980.4,0.4262,965176.9,553853.72,USD,Paid,23
ORD-1038081598,INV-0943884655,2025-12-15 10:48:46,2025-12-17 10:48:46,2026-01-16 10:48:46,,CUST-21833490,Apex Logistics,Healthcare,SMB,APAC,India,MH,Mumbai,Partner,SR-167283,AI Platform,AIP-ENT,Subscription,12,17,37481.28,0.2275,637181.82,492248.86,USD,Net 30,31
ORD-4888644345,INV-8582877205,2024-01-23 10:21:36,2024-01-24 10:21:36,2024-02-23 10:21:36,2024-01-24 10:21:36,CUST-48000192,BlueRock Systems,Education,Enterprise,North America,USA,NC,Raleigh,Direct,SR-837127,Supply Chain Optimizer,SCO-PLAN,Subscription,24,3,20530.16,0.1247,123180.96,107826.39,USD,Paid,0
ORD-3092493625,INV-4307344107,2025-01-04 15:58:26,2025-01-05 15:58:26,2025-02-04 15:58:26,,CUST-32501832,Cobalt Holdings,FinTech,SMB,North America,USA,MA,Boston,Online,SR-051644,CRM Add-on,CRM-AUTO,Usage-Based,3,1,6347.91,0.0849,1586.98,1452.28,USD,Net 30,21
ORD-2140342503,INV-9628744122,2024-03-16 22:28:48,2024-03-19 22:28:48,2024-04-18 22:28:48,2024-03-29 22:28:48,CUST-96522310,Cobalt Industries,SaaS,SMB,North America,USA,CA,San Francisco,Partner,SR-428477,CRM Add-on,CRM-AI,Subscription,12,14,326951.9,0.1738,4577326.65,3781802.73,INR,Paid,10
ORD-5408821356,INV-3466583071,2024-03-09 03:07:52,2024-03-13 03:07:52,2024-04-12 03:07:52,,CUST-39957806,Evergreen Group,FinTech,Mid-Market,APAC,Singapore,,Singapore,Direct,SR-791887,Supply Chain Optimizer,SCO-EXEC,Usage-Based,3,19,2210307.45,0.0887,10498960.41,9567185.83,INR,Overdue,81
ORD-3801934323,INV-9346250967,2025-05-03 23:37:38,2025-05-07 23:37:38,2025-06-06 23:37:38,,CUST-43305900,Apex Systems,Manufacturing,SMB,EMEA,Germany,,Berlin,Inside Sales,SR-499358,Analytics Suite,ANL-STD,Professional Services,6,1,448824.81,0.2568,224412.41,166779.96,INR,Net 30,32
ORD-4293222561,INV-6044348647,2025-06-04 10:08:11,2025-06-07 10:08:11,2025-07-07 10:08:11,,CUST-86499150,Pioneer Group,Manufacturing,SMB,North America,USA,MA,Boston,Direct,SR-798908,AI Platform,AIP-DEV,Subscription,36,9,788211.14,0.3957,21281700.69,12861341.43,INR,Net 30,33
ORD-9488517392,INV-3431005924,2024-03-25 00:36:51,2024-03-26 00:36:51,2024-04-25 00:36:51,2024-04-09 00:36:51,CUST-70587317,Nimbus Industries,Travel,SMB,EMEA,Germany,,Berlin,Direct,SR-411542,AI Platform,AIP-ENT,Subscription,36,15,2841774.44,0.1601,127879849.85,107409147.96,INR,Paid,14
ORD-9638430210,INV-9677706128,2025-11-29 07:25:33,2025-12-03 07:25:33,2026-01-02 07:25:33,2025-12-26 07:25:33,CUST-55842208,Pioneer Industries,Travel,SMB,North America,USA,NJ,Jersey City,Direct,SR-646561,Support Automation,SUP-AGENT,Subscription,24,18,14704.55,0.1517,529363.68,449036.08,USD,Paid,23
ORD-5199806859,INV-3468560405,2024-08-17 11:05:59,2024-08-21 11:05:59,2024-09-20 11:05:59,2024-09-13 11:05:59,CUST-37433562,Apex Works,Retail,Enterprise,North America,USA,CA,San Francisco,Online,SR-038204,AI Platform,AIP-DEV,Usage-Based,6,8,7408.6,0.0233,29634.4,28943.96,GBP,Paid,23
ORD-0596678978,INV-8530872206,2024-08-15 16:14:33,2024-08-15 16:14:33,2024-09-14 16:14:33,,CUST-55011424,Summit Fin,Healthcare,Mid-Market,North America,USA,FL,Miami,Direct,SR-305921,Supply Chain Optimizer,SCO-ENT,Professional Services,1,19,3950062.77,0.2971,6254266.05,4396064.04,INR,Net 30,25
ORD-7621954237,INV-4262572814,2024-07-31 13:35:33,2024-08-03 13:35:33,2024-09-02 13:35:33,,CUST-00020786,Nimbus Labs,FinTech,Enterprise,North America,USA,WA,Seattle,Inside Sales,SR-453349,Support Automation,SUP-DEFLECT,Subscription,12,16,4944.28,0.1968,79108.46,63537.55,GBP,Net 30,34
ORD-1614629743,INV-2936957608,2024-11-25 03:15:47,2024-11-27 03:15:47,2025-01-26 03:15:47,,CUST-54377957,Summit Works,Manufacturing,SMB,North America,Canada,ON,Toronto,Direct,SR-004969,Supply Chain Optimizer,SCO-EXEC,Professional Services,1,22,20485.93,0.1909,37557.53,30386.48,EUR,Net 60,72
ORD-4446778290,INV-3366708566,2024-05-07 11:43:03,2024-05-09 11:43:03,2024-06-08 11:43:03,,CUST-55559763,Nimbus Health,Education,SMB,EMEA,Germany,,Berlin,Online,SR-306600,Supply Chain Optimizer,SCO-EXEC,Usage-Based,1,11,19518.42,0.1777,17891.88,14711.6,USD,Net 30,22
ORD-3240573264,INV-3625971009,2024-10-30 05:35:07,2024-11-01 05:35:07,2024-12-01 05:35:07,2024-11-15 05:35:07,CUST-02807579,Evergreen Systems,FinTech,SMB,North America,Canada,ON,Toronto,Direct,SR-776946,Support Automation,SUP-DEFLECT,Subscription,24,4,403183.89,0.1407,3225471.12,2771494.45,INR,Paid,14
ORD-3751380023,INV-5476684075,2024-05-30 06:28:08,2024-06-01 06:28:08,2024-07-01 06:28:08,2024-06-22 06:28:08,CUST-60932208,Evergreen Systems,Retail,Mid-Market,APAC,India,WB,Kolkata,Inside Sales,SR-306290,AI Platform,AIP-ENT,Professional Services,1,23,2941471.92,0.1566,5637821.17,4754874.04,INR,Paid,21
ORD-5406549300,INV-3396602825,2024-02-06 17:04:22,2024-02-07 17:04:22,2024-03-08 17:04:22,2024-03-10 17:04:22,CUST-91073226,Pioneer Industries,Healthcare,SMB,North America,USA,CA,San Francisco,Partner,SR-550822,Support Automation,SUP-DEFLECT,Subscription,24,19,4626.34,0.1017,175801.05,157915.54,USD,Paid,32
ORD-8970578837,INV-1434904161,2024-09-20 19:16:43,2024-09-22 19:16:43,2024-11-21 19:16:43,,CUST-53037540,Vertex Group,Manufacturing,SMB,EMEA,UK,,London,Direct,SR-574479,CRM Add-on,CRM-AI,Subscription,36,7,347357.56,0.1533,7294508.85,6176159.55,INR,Net 60,52
ORD-5823919555,INV-5943451217,2025-04-25 03:44:57,2025-04-27 03:44:57,2025-05-27 03:44:57,,CUST-85493242,Cobalt Group,Education,SMB,North America,USA,NJ,Jersey City,Direct,SR-707214,AI Platform,AIP-BUS,Subscription,12,20,18424.36,0.0351,368487.21,355559.58,USD,Net 30,42
ORD-9085251011,INV-0873322700,2025-06-29 14:27:25,2025-06-30 14:27:25,2025-07-30 14:27:25,2025-08-04 14:27:25,CUST-93199470,Pioneer Industries,Healthcare,Enterprise,EMEA,Germany,,Berlin,Partner,SR-158249,AI Platform,AIP-ENT,Usage-Based,1,8,44462.49,0.1524,29641.66,25122.98,USD,Paid,35
ORD-1610455461,INV-6403718389,2024-09-09 10:07:42,2024-09-11 10:07:42,2024-10-11 10:07:42,2024-09-16 10:07:42,CUST-76830095,Apex Works,SaaS,Mid-Market,North America,USA,NJ,Jersey City,Direct,SR-563152,Supply Chain Optimizer,SCO-EXEC,Subscription,24,16,24258.28,0.2239,776264.83,602470.92,USD,Paid,5
ORD-3463380495,INV-3302205548,2024-08-19 08:04:47,2024-08-21 08:04:47,2024-10-20 08:04:47,,CUST-18625758,Summit Fin,Travel,Mid-Market,EMEA,UK,,London,Direct,SR-382144,Support Automation,SUP-DEFLECT,Subscription,24,9,456615.8,0.2967,8219084.44,5780834.55,INR,Net 60,61
ORD-7247910309,INV-8974933697,2025-07-17 17:06:32,2025-07-17 17:06:32,2025-08-16 17:06:32,2025-08-08 17:06:32,CUST-69374767,Vertex Fin,Retail,Mid-Market,APAC,India,GJ,Ahmedabad,Direct,SR-732757,Analytics Suite,ANL-STD,Subscription,24,15,539794.57,0.0717,16193837.23,15032959.54,INR,Paid,22
ORD-8475950891,INV-5264538406,2025-05-02 05:58:18,2025-05-04 05:58:18,2025-06-03 05:58:18,2025-05-17 05:58:18,CUST-48325829,Evergreen Labs,Education,Mid-Market,North America,USA,NY,New York,Partner,SR-241503,AI Platform,AIP-DEV,Subscription,24,2,9551.89,0.4602,38207.57,20626.33,USD,Paid,13
ORD-6588505644,INV-6700297841,2025-08-17 18:22:16,2025-08-17 18:22:16,2025-09-16 18:22:16,2025-09-06 18:22:16,CUST-54386312,Cobalt Group,Manufacturing,SMB,North America,USA,TX,Austin,Direct,SR-783264,CRM Add-on,CRM-INSIGHTS,Subscription,24,4,11214.62,0.2567,89716.96,66682.66,USD,Paid,20
ORD-2072872570,INV-6576031100,2025-10-09 09:37:04,2025-10-09 09:37:04,2025-11-08 09:37:04,2025-11-05 09:37:04,CUST-68012374,BlueRock Retail,Logistics,SMB,North America,USA,GA,Atlanta,Partner,SR-403095,Support Automation,SUP-ENT,Subscription,24,21,26983.35,0.0391,1133300.86,1089037.49,USD,Paid,27
ORD-1504151413,INV-7736177496,2025-08-10 02:16:37,2025-08-12 02:16:37,2025-09-11 02:16:37,2025-08-31 02:16:37,CUST-43418492,Cobalt Works,Travel,SMB,North America,USA,FL,Miami,Partner,SR-085541,AI Platform,AIP-DEV,Subscription,12,11,8198.47,0.1016,90183.16,81016.07,USD,Paid,19
ORD-6760075218,INV-9853577172,2025-10-31 19:00:50,2025-11-04 19:00:50,2025-12-04 19:00:50,,CUST-08460388,Apex Retail,Logistics,SMB,EMEA,Germany,,Berlin,Direct,SR-279053,Support Automation,SUP-ENT,Subscription,36,3,25770.7,0.1463,231936.3,197992.97,USD,Net 30,39
ORD-7105850213,INV-8226179740,2024-10-24 20:26:52,2024-10-28 20:26:52,2024-11-27 20:26:52,2024-11-09 20:26:52,CUST-40434550,Sunrise Systems,Retail,Mid-Market,North America,USA,GA,Atlanta,Online,SR-665639,AI Platform,AIP-ENT,Subscription,24,15,39488.3,0.1721,1184649.15,980718.77,USD,Paid,12
ORD-9773432397,INV-3950043812,2024-10-09 13:30:49,2024-10-11 13:30:49,2024-11-10 13:30:49,,CUST-14209415,BlueRock Industries,Healthcare,SMB,North America,USA,IL,Chicago,Partner,SR-140970,Analytics Suite,ANL-PRO,Usage-Based,3,5,8645.17,0.2059,10806.46,8580.94,GBP,Overdue,85
ORD-1300489704,INV-4214647777,2024-08-17 17:22:31,2024-08-20 17:22:31,2024-09-19 17:22:31,2024-09-10 17:22:31,CUST-09801569,Quantum Fin,Healthcare,Mid-Market,North America,USA,FL,Miami,Online,SR-339518,Analytics Suite,ANL-STD,Subscription,12,9,5861.93,0.1132,52757.33,46785.68,USD,Paid,21
ORD-8945592757,INV-3657320935,2024-06-17 03:32:28,2024-06-18 03:32:28,2024-08-17 03:32:28,,CUST-73761724,Evergreen Works,Education,Mid-Market,North America,USA,FL,Miami,Online,SR-627617,Supply Chain Optimizer,SCO-PLAN,Subscription,36,4,15669.99,0.0485,188039.9,178921.09,USD,Net 60,46
ORD-2033203954,INV-6844872372,2025-06-19 08:08:35,2025-06-19 08:08:35,2025-07-19 08:08:35,2025-06-25 08:08:35,CUST-47643552,Evergreen Systems,SaaS,SMB,North America,USA,WA,Seattle,Online,SR-135526,Support Automation,SUP-ENT,Subscription,12,19,19191.71,0.1702,364642.44,302583.18,GBP,Paid,6
ORD-1113339642,INV-1067570850,2025-05-25 08:23:51,2025-05-26 08:23:51,2025-06-25 08:23:51,2025-06-20 08:23:51,CUST-27312199,Pioneer Systems,Healthcare,SMB,EMEA,Germany,,Berlin,Online,SR-346561,Supply Chain Optimizer,SCO-EXEC,Subscription,24,4,21234.67,0.0696,169877.32,158053.35,USD,Paid,25
ORD-7175003382,INV-8007874341,2025-07-26 18:19:52,2025-07-26 18:19:52,2025-08-25 18:19:52,2025-08-10 18:19:52,CUST-80473533,Evergreen Labs,Travel,Enterprise,APAC,India,WB,Kolkata,Direct,SR-403402,CRM Add-on,CRM-AI,Subscription,12,14,4024.81,0.2016,56347.28,44987.33,GBP,Paid,15
ORD-9258163056,INV-2581032716,2024-04-29 08:26:56,2024-04-30 08:26:56,2024-06-29 08:26:56,,CUST-41335175,Sunrise Industries,Retail,Mid-Market,North America,Canada,ON,Toronto,Inside Sales,SR-545977,CRM Add-on,CRM-AI,Usage-Based,3,10,4203.98,0.1979,10509.96,8430.02,USD,Net 60,39
ORD-0988618869,INV-8211755870,2024-12-17 17:28:45,2024-12-17 17:28:45,2025-01-16 17:28:45,2025-01-07 17:28:45,CUST-48372322,Apex Holdings,Manufacturing,Mid-Market,North America,USA,TX,Austin,Marketplace,SR-481864,AI Platform,AIP-BUS,Subscription,12,18,18986.81,0.3219,341762.53,231734.1,USD,Paid,21
ORD-5314720631,INV-3749050921,2024-06-07 07:21:51,2024-06-10 07:21:51,2024-07-10 07:21:51,2024-06-27 07:21:51,CUST-63997358,Sunrise Group,Retail,SMB,North America,USA,NC,Raleigh,Marketplace,SR-105887,Analytics Suite,ANL-PRO,Subscription,12,5,10940.0,0.2766,54700.01,39568.42,USD,Paid,17
ORD-8213169689,INV-9713463419,2025-09-30 14:25:17,2025-10-01 14:25:17,2025-11-30 14:25:17,,CUST-55319368,Pioneer Health,Travel,Mid-Market,North America,USA,MA,Boston,Direct,SR-414509,Support Automation,SUP-ENT,Usage-Based,1,20,30999.13,0.212,51665.22,40714.5,USD,Net 60,58
ORD-9599102540,INV-7700243075,2024-07-10 05:02:07,2024-07-12 05:02:07,2024-09-10 05:02:07,,CUST-35765111,Evergreen Health,SaaS,SMB,North America,USA,FL,Miami,Online,SR-084838,Analytics Suite,ANL-ENT,Subscription,12,22,20142.64,0.1072,443137.99,395654.61,EUR,Net 60,70
ORD-9596209352,INV-0938867555,2024-04-12 13:24:12,2024-04-14 13:24:12,2024-05-14 13:24:12,,CUST-27734595,Sunrise Holdings,Travel,SMB,North America,USA,GA,Atlanta,Inside Sales,SR-983680,Supply Chain Optimizer,SCO-EXEC,Professional Services,1,6,1845695.88,0.0603,922847.94,867188.41,INR,Net 30,27
ORD-1798667585,INV-1305914383,2025-02-11 01:56:22,2025-02-11 01:56:22,2025-03-13 01:56:22,2025-03-18 01:56:22,CUST-58990102,BlueRock Holdings,Travel,SMB,North America,USA,CA,San Francisco,Inside Sales,SR-768464,Analytics Suite,ANL-PRO,Professional Services,1,23,1045001.23,0.2511,2002919.03,1500013.45,INR,Paid,35
ORD-3639161551,INV-9104538883,2025-09-20 17:37:58,2025-09-23 17:37:58,2025-10-23 17:37:58,2025-10-18 17:37:58,CUST-19184584,Pioneer Systems,Retail,SMB,APAC,India,WB,Kolkata,Partner,SR-126070,Supply Chain Optimizer,SCO-EXEC,Subscription,12,12,19329.7,0.1846,231956.43,189132.81,USD,Paid,25
ORD-0792876261,INV-2425411894,2025-10-16 00:41:54,2025-10-16 00:41:54,2025-12-15 00:41:54,,CUST-05172679,Sunrise Systems,Travel,Enterprise,North America,USA,FL,Miami,Marketplace,SR-445375,CRM Add-on,CRM-INSIGHTS,Usage-Based,3,5,12371.65,0.0646,15464.56,14465.88,EUR,Net 60,61
ORD-7698074940,INV-5205517910,2024-03-09 23:58:56,2024-03-13 23:58:56,2024-04-12 23:58:56,,CUST-78170009,Quantum Works,Healthcare,Mid-Market,APAC,India,MH,Mumbai,Partner,SR-211426,AI Platform,AIP-BUS,Professional Services,3,13,20420.61,0.1589,66366.97,55820.91,USD,Net 30,14
ORD-4654258771,INV-1968702905,2024-08-21 20:08:06,2024-08-23 20:08:06,2024-09-22 20:08:06,2024-09-09 20:08:06,CUST-57826501,Summit Logistics,Logistics,SMB,APAC,India,KA,Bengaluru,Direct,SR-010471,AI Platform,AIP-DEV,Professional Services,1,6,9516.06,0.1273,4758.03,4152.46,USD,Paid,17
ORD-2258099036,INV-8043918552,2024-04-19 13:53:06,2024-04-19 13:53:06,2024-05-19 13:53:06,,CUST-48101085,Vertex Industries,SaaS,Mid-Market,APAC,India,WB,Kolkata,Inside Sales,SR-353515,Support Automation,SUP-AGENT,Subscription,24,12,14475.33,0.1127,347407.93,308238.85,EUR,Net 30,34
ORD-6634469172,INV-2669418262,2024-08-08 21:49:47,2024-08-10 21:49:47,2024-09-09 21:49:47,,CUST-09897673,Evergreen Retail,Healthcare,SMB,North America,USA,WA,Seattle,Direct,SR-660815,Supply Chain Optimizer,SCO-ENT,Subscription,12,8,38579.54,0.1573,308636.31,260078.31,USD,Net 30,29
ORD-1950220675,INV-7031487143,2025-01-16 19:24:33,2025-01-20 19:24:33,2025-02-19 19:24:33,2025-01-30 19:24:33,CUST-01542925,Pioneer Group,FinTech,SMB,APAC,India,DL,Delhi,Direct,SR-369390,CRM Add-on,CRM-INSIGHTS,Subscription,24,17,10840.95,0.0804,368592.28,338960.18,USD,Paid,10
ORD-8233528908,INV-6385176776,2024-07-19 03:25:35,2024-07-22 03:25:35,2024-08-21 03:25:35,,CUST-86303589,BlueRock Logistics,Manufacturing,SMB,North America,USA,NC,Raleigh,Inside Sales,SR-749456,CRM Add-on,CRM-INSIGHTS,Subscription,36,13,11018.45,0.0236,429719.58,419562.24,USD,Net 30,25
ORD-8580185909,INV-8471319174,2024-02-18 17:51:45,2024-02-18 17:51:45,2024-04-18 17:51:45,,CUST-74594984,BlueRock Retail,FinTech,SMB,North America,USA,MA,Boston,Online,SR-016237,Supply Chain Optimizer,SCO-ENT,Subscription,36,1,35308.03,0.3299,105924.1,70982.98,USD,Net 60,73
ORD-3340637343,INV-3167804113,2024-12-30 09:03:18,2025-01-02 09:03:18,2025-02-01 09:03:18,2025-01-24 09:03:18,CUST-29571980,Apex Health,Retail,SMB,North America,USA,WA,Seattle,Partner,SR-042816,CRM Add-on,CRM-INSIGHTS,Subscription,24,12,868618.13,0.1228,20846835.12,18286945.45,INR,Paid,22
ORD-8388220293,INV-0060035948,2024-02-07 20:32:21,2024-02-11 20:32:21,2024-03-12 20:32:21,,CUST-28816259,Nimbus Logistics,FinTech,Enterprise,North America,USA,MA,Boston,Online,SR-760907,AI Platform,AIP-DEV,Subscription,24,22,9819.91,0.2034,432076.02,344205.2,USD,Net 30,34
ORD-6995986934,INV-2655990527,2024-06-11 20:43:52,2024-06-13 20:43:52,2024-07-13 20:43:52,2024-07-15 20:43:52,CUST-01455179,Summit Works,Logistics,Mid-Market,North America,USA,WA,Seattle,Direct,SR-340806,Supply Chain Optimizer,SCO-PLAN,Subscription,12,10,14903.4,0.0,149034.02,149034.02,EUR,Paid,32
ORD-8464834602,INV-1529466481,2024-01-01 22:54:30,2024-01-03 22:54:30,2024-02-02 22:54:30,,CUST-55207792,Evergreen Works,Healthcare,Enterprise,APAC,India,DL,Delhi,Online,SR-056535,Supply Chain Optimizer,SCO-PLAN,Subscription,12,4,16346.89,0.0084,65387.58,64838.02,USD,Net 30,32
ORD-3735900575,INV-5067060799,2024-03-03 10:49:25,2024-03-04 10:49:25,2024-04-03 10:49:25,,CUST-14871044,Summit Labs,Education,SMB,EMEA,UK,,London,Direct,SR-648452,CRM Add-on,CRM-AI,Subscription,24,7,3820.5,0.0509,53487.01,50766.43,USD,Net 30,32
ORD-6083890399,INV-1938154947,2024-11-07 04:38:02,2024-11-11 04:38:02,2024-12-11 04:38:02,,CUST-75030004,Pioneer Systems,Travel,SMB,North America,USA,MA,Boston,Online,SR-461996,Analytics Suite,ANL-PRO,Subscription,12,13,748342.59,0.0485,9728453.69,9256533.34,INR,Net 30,25
ORD-7961486987,INV-1269948897,2025-08-31 03:00:06,2025-09-01 03:00:06,2025-10-01 03:00:06,2025-10-03 03:00:06,CUST-02328805,Nimbus Systems,Logistics,Mid-Market,North America,USA,NJ,Jersey City,Direct,SR-297420,AI Platform,AIP-BUS,Subscription,12,21,1797127.73,0.0416,37739682.23,36168047.81,INR,Paid,32
ORD-2498568343,INV-8410586218,2025-07-07 03:58:15,2025-07-09 03:58:15,2025-08-08 03:58:15,,CUST-03162826,BlueRock Industries,FinTech,Mid-Market,North America,USA,NJ,Jersey City,Online,SR-290752,Supply Chain Optimizer,SCO-EXEC,Subscription,24,7,23052.25,0.0483,322731.45,307149.74,USD,Net 30,25
ORD-9309322749,INV-9200438847,2024-03-11 23:48:11,2024-03-15 23:48:11,2024-04-14 23:48:11,,CUST-44871752,Pioneer Industries,Education,Mid-Market,APAC,Singapore,,Singapore,Online,SR-512886,Supply Chain Optimizer,SCO-EXEC,Subscription,24,12,22549.57,0.2208,541189.64,421712.23,USD,Net 30,35
ORD-5906442762,INV-7123937949,2024-01-25 14:04:20,2024-01-27 14:04:20,2024-03-27 14:04:20,,CUST-00903835,Cobalt Health,SaaS,Mid-Market,North America,USA,GA,Atlanta,Online,SR-485861,Support Automation,SUP-AGENT,Subscription,12,15,1044641.61,0.1905,15669624.13,12684268.64,INR,Net 60,69
ORD-6645189064,INV-5933136913,2024-08-29 08:26:35,2024-09-01 08:26:35,2024-10-31 08:26:35,,CUST-63677207,Evergreen Fin,Travel,SMB,North America,USA,TX,Austin,Online,SR-449120,CRM Add-on,CRM-INSIGHTS,Subscription,36,3,6727.68,0.0,60549.15,60549.15,GBP,Net 60,66
ORD-7903810270,INV-2280621530,2025-04-11 10:46:59,2025-04-11 10:46:59,2025-05-11 10:46:59,2025-05-06 10:46:59,CUST-06027524,Nimbus Holdings,Healthcare,Mid-Market,North America,USA,NY,New York,Online,SR-521292,Supply Chain Optimizer,SCO-PLAN,Subscription,24,20,15836.35,0.1534,633453.97,536307.27,USD,Paid,25
ORD-7074556317,INV-7538011978,2025-06-17 04:08:57,2025-06-20 04:08:57,2025-07-20 04:08:57,,CUST-74974463,Evergreen Health,Travel,Mid-Market,EMEA,UK,,London,Inside Sales,SR-155772,CRM Add-on,CRM-AUTO,Subscription,12,19,7397.06,0.0927,140544.06,127518.95,USD,Net 30,20
ORD-8734675616,INV-2889172185,2025-08-11 13:41:50,2025-08-11 13:41:50,2025-09-10 13:41:50,2025-09-16 13:41:50,CUST-63796016,Evergreen Group,Retail,Mid-Market,North America,USA,WA,Seattle,Partner,SR-541450,Analytics Suite,ANL-STD,Subscription,12,1,536401.34,0.2931,536401.34,379196.03,INR,Paid,36
ORD-8672501991,INV-2981934242,2024-09-01 10:12:57,2024-09-05 10:12:57,2024-10-05 10:12:57,2024-10-03 10:12:57,CUST-59922945,Evergreen Group,Education,Mid-Market,North America,USA,CA,San Francisco,Online,SR-353643,AI Platform,AIP-BUS,Subscription,36,8,19432.6,0.1336,466382.43,404057.48,USD,Paid,28
ORD-6784542824,INV-3685216402,2024-04-30 19:09:10,2024-05-03 19:09:10,2024-06-02 19:09:10,2024-05-13 19:09:10,CUST-69685168,Pioneer Works,Retail,SMB,North America,USA,TX,Austin,Direct,SR-722862,AI Platform,AIP-BUS,Professional Services,3,12,16046.76,0.2668,48140.28,35297.65,USD,Paid,10
ORD-5494802512,INV-5007916617,2024-01-19 00:30:28,2024-01-20 00:30:28,2024-02-19 00:30:28,2024-02-08 00:30:28,CUST-48143602,Cobalt Holdings,Travel,SMB,APAC,India,WB,Kolkata,Inside Sales,SR-920243,Support Automation,SUP-DEFLECT,Usage-Based,3,20,4529.49,0.1154,22647.47,20033.17,EUR,Paid,19
ORD-9203605023,INV-0148359215,2024-04-15 22:21:40,2024-04-17 22:21:40,2024-05-17 22:21:40,,CUST-30570951,BlueRock Holdings,Education,Enterprise,North America,USA,IL,Chicago,Marketplace,SR-796748,AI Platform,AIP-BUS,Professional Services,6,18,22310.32,0.302,200792.87,140161.8,USD,Net 30,30
ORD-3492633169,INV-0112484531,2024-02-16 01:27:21,2024-02-16 01:27:21,2024-04-16 01:27:21,,CUST-95880736,Summit Fin,Education,Mid-Market,APAC,Singapore,,Singapore,Direct,SR-626112,Support Automation,SUP-ENT,Subscription,24,18,38986.72,0.1997,1403521.83,1123304.33,USD,Net 60,68
ORD-1505243901,INV-8468074497,2025-09-07 10:01:04,2025-09-07 10:01:04,2025-10-07 10:01:04,,CUST-82390365,Sunrise Systems,Retail,SMB,EMEA,Germany,,Berlin,Online,SR-295247,AI Platform,AIP-ENT,Subscription,24,7,30425.7,0.2125,425959.75,335427.73,USD,Net 30,15
ORD-5444982391,INV-8636377535,2024-07-10 08:10:30,2024-07-11 08:10:30,2024-08-10 08:10:30,2024-08-03 08:10:30,CUST-53293572,Evergreen Systems,Manufacturing,SMB,North America,USA,NC,Raleigh,Online,SR-654813,Support Automation,SUP-DEFLECT,Subscription,12,3,3924.36,0.2527,11773.07,8798.22,USD,Paid,23
ORD-6427941792,INV-6440425825,2025-08-11 17:13:49,2025-08-14 17:13:49,2025-09-13 17:13:49,2025-09-06 17:13:49,CUST-98975319,Sunrise Health,Manufacturing,SMB,APAC,Australia,,Sydney,Partner,SR-034382,AI Platform,AIP-BUS,Subscription,24,17,16404.25,0.1016,557744.34,501053.94,USD,Paid,23
ORD-6267027674,INV-1860955843,2025-01-30 15:47:49,2025-02-01 15:47:49,2025-03-03 15:47:49,2025-02-14 15:47:49,CUST-50492060,Summit Fin,Travel,SMB,EMEA,UK,,London,Direct,SR-765049,AI Platform,AIP-ENT,Subscription,24,8,31345.63,0.0,501530.05,501530.05,USD,Paid,13
